key,image_id,url,description,weight,predicted_weight,absolute_error
xjvrtk,ce668b40-a61f-4ac1-abfd-a150071ddd76,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,graines de lin,10.0,10,0.0
xjvrtk,6d7c5913-406a-449c-a95d-dae1cff11f27,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,séré maigre,145.0,150,5.0
xjvrtk,6d7c5913-406a-449c-a95d-dae1cff11f27,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,graines de chia,10.0,10,0.0
xjvrtk,6d7c5913-406a-449c-a95d-dae1cff11f27,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/6d7c5913-406a-449c-a95d-dae1cff11f27,purée de noisettes,10.0,20,10.0
xjvrtk,7ce0b676-394a-459f-897b-a86c075513c2,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7ce0b676-394a-459f-897b-a86c075513c2,café au lait,303.0,250,53.0
xjvrtk,d130b57d-355f-4a62-bd0b-21090532c912,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d130b57d-355f-4a62-bd0b-21090532c912,pomme,192.0,180,12.0
xjvrtk,b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,boulgour,170.0,150,20.0
xjvrtk,b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,ratatouille,275.0,150,125.0
xjvrtk,b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b53715cb-f3f5-4abf-bd1d-b7264f7f0a86,œuf dur,50.0,100,50.0
xjvrtk,1d85ed61-186b-4141-832b-ced8ca17c317,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1d85ed61-186b-4141-832b-ced8ca17c317,thé,355.0,250,105.0
xjvrtk,f94214a5-4359-4dcf-8967-f5529d47f44a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f94214a5-4359-4dcf-8967-f5529d47f44a,kiwi,65.0,50,15.0
xjvrtk,f94214a5-4359-4dcf-8967-f5529d47f44a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f94214a5-4359-4dcf-8967-f5529d47f44a,séré maigre,100.0,150,50.0
xjvrtk,2ffaa019-183a-4d82-84ba-ba831178b5b2,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/2ffaa019-183a-4d82-84ba-ba831178b5b2,café au lait,300.0,250,50.0
xjvrtk,d85a22d0-d08f-464c-a45c-e8e09c8594f9,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d85a22d0-d08f-464c-a45c-e8e09c8594f9,boulgour,100.0,180,80.0
xjvrtk,d85a22d0-d08f-464c-a45c-e8e09c8594f9,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d85a22d0-d08f-464c-a45c-e8e09c8594f9,feta,45.0,80,35.0
xjvrtk,d7f0b606-955a-4816-b20b-039f7fab83af,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d7f0b606-955a-4816-b20b-039f7fab83af,pomme,130.0,180,50.0
xjvrtk,116fc9b1-8b42-428b-aac0-3d074dbb46ae,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,concombre,225.0,120,105.0
xjvrtk,116fc9b1-8b42-428b-aac0-3d074dbb46ae,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,séré maigre,100.0,60,40.0
xjvrtk,116fc9b1-8b42-428b-aac0-3d074dbb46ae,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116fc9b1-8b42-428b-aac0-3d074dbb46ae,miel,15.0,10,5.0
xjvrtk,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,flocons d'avoine,20.0,40,20.0
xjvrtk,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,flocons de soja,20.0,30,10.0
xjvrtk,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,graines de chia,10.0,15,5.0
xjvrtk,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,lait écrémé,100.0,120,20.0
xjvrtk,8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8dbf7ee9-8816-47ab-a74d-cd4838f6f7d3,pomme,110.0,60,50.0
xjvrtk,2f3c0299-3bb7-40c5-9616-290afd33a6cf,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/2f3c0299-3bb7-40c5-9616-290afd33a6cf,café au lait,300.0,250,50.0
xjvrtk,d8aaea52-09df-4596-892c-0d03f5b6b9cd,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,boulgour,170.0,150,20.0
xjvrtk,d8aaea52-09df-4596-892c-0d03f5b6b9cd,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,ratatouille,225.0,150,75.0
xjvrtk,d8aaea52-09df-4596-892c-0d03f5b6b9cd,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,œuf dur,50.0,100,50.0
xjvrtk,d8aaea52-09df-4596-892c-0d03f5b6b9cd,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd,huile de lin,8.0,5,3.0
xjvrtk,7d1aaf24-b020-4315-aa15-db38f40e72be,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,séré maigre,170.0,150,20.0
xjvrtk,7d1aaf24-b020-4315-aa15-db38f40e72be,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,kiwi,120.0,120,0.0
xjvrtk,7d1aaf24-b020-4315-aa15-db38f40e72be,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7d1aaf24-b020-4315-aa15-db38f40e72be,miel,15.0,5,10.0
xjvrtk,794896b4-0506-4a92-8790-290fa76a94a2,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/794896b4-0506-4a92-8790-290fa76a94a2,café au lait,168.0,250,82.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,concombre,150.0,80,70.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,tomate,240.0,80,160.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,carotte,100.0,80,20.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,graines de courge,15.0,15,0.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,huile de lin,7.0,5,2.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,vinaigre,20.0,5,15.0
xjvrtk,1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1fa390c1-9169-42c0-abbd-3aa6e1a5c90b,sérac,100.0,80,20.0
xjvrtk,1e0291cb-b069-4a2b-9381-8db3239b367b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1e0291cb-b069-4a2b-9381-8db3239b367b,oeuf dur,50.0,50,0.0
xjvrtk,1e0291cb-b069-4a2b-9381-8db3239b367b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/1e0291cb-b069-4a2b-9381-8db3239b367b,pomme,200.0,120,80.0
xjvrtk,b56e7e66-4b86-42c7-99d3-367b89841444,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b56e7e66-4b86-42c7-99d3-367b89841444,noisettes,15.0,30,15.0
xjvrtk,116568b0-83ed-45d1-a008-1cf06853afb0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/116568b0-83ed-45d1-a008-1cf06853afb0,café au lait,300.0,250,50.0
xjvrtk,5a2a11cf-9b59-46bd-88cc-f5b4fbc4b946,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/5a2a11cf-9b59-46bd-88cc-f5b4fbc4b946,thé vert menthe,500.0,250,250.0
xjvrtk,7125f342-9e7f-4c8a-a62f-eeddd34f7c1e,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/7125f342-9e7f-4c8a-a62f-eeddd34f7c1e,brioche au chocolat,80.0,120,40.0
xjvrtk,d612cc3f-cdcb-4afe-9071-5eb321afc0ba,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d612cc3f-cdcb-4afe-9071-5eb321afc0ba,capuccino,300.0,200,100.0
xjvrtk,c5dbb936-4c37-4448-8ea4-c820c14f2178,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c5dbb936-4c37-4448-8ea4-c820c14f2178,carottes,180.0,120,60.0
xjvrtk,c5dbb936-4c37-4448-8ea4-c820c14f2178,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c5dbb936-4c37-4448-8ea4-c820c14f2178,purée lentilles betterave,190.0,150,40.0
xjvrtk,aa2df550-5243-4537-ad8b-9d79fc7007b4,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/aa2df550-5243-4537-ad8b-9d79fc7007b4,pomme,115.0,150,35.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,tomates,220.0,150,70.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,oignon frais,80.0,30,50.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,huile de lin,7.0,5,2.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,moutarde,7.0,5,2.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,vinaigre,20.0,5,15.0
xjvrtk,59e31b5a-2c5c-48e7-b889-58ed408a3a0a,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/59e31b5a-2c5c-48e7-b889-58ed408a3a0a,"galettes millet, haricots noirs, maïs",200.0,150,50.0
xjvrtk,0c840828-067e-4249-80fd-ece782ed6762,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0c840828-067e-4249-80fd-ece782ed6762,café au lait,230.0,250,20.0
xjvrtk,c8edce3c-1710-40c6-ae70-177b390abc3e,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c8edce3c-1710-40c6-ae70-177b390abc3e,bricelet,10.0,20,10.0
xjvrtk,c8edce3c-1710-40c6-ae70-177b390abc3e,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c8edce3c-1710-40c6-ae70-177b390abc3e,bricelet,10.0,20,10.0
xjvrtk,54ee4857-524c-436a-a31b-a1013669f8c1,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,salade betterave carotte,254.0,180,74.0
xjvrtk,54ee4857-524c-436a-a31b-a1013669f8c1,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,galette millet maïs haricots noirs,80.0,120,40.0
xjvrtk,54ee4857-524c-436a-a31b-a1013669f8c1,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,fromage pate molle,43.0,40,3.0
xjvrtk,54ee4857-524c-436a-a31b-a1013669f8c1,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1,fromage de chevre,30.0,40,10.0
xjvrtk,61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,pain,20.0,30,10.0
xjvrtk,61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/61ebe6bc-81ec-49a8-a527-a302dcdfcdd3,gruyere,24.0,40,16.0
xjvrtk,35b79dd1-192e-41e1-90e0-d735999f81e6,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/35b79dd1-192e-41e1-90e0-d735999f81e6,tomates,50.0,85,35.0
xjvrtk,35b79dd1-192e-41e1-90e0-d735999f81e6,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/35b79dd1-192e-41e1-90e0-d735999f81e6,pain,40.0,60,20.0
xjvrtk,dcb5120a-7ecd-4610-9642-e76c616b6016,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/dcb5120a-7ecd-4610-9642-e76c616b6016,crème caramel,60.0,120,60.0
xjvrtk,4da10dec-deba-442c-b0f0-ff4a2b7e0b1c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/4da10dec-deba-442c-b0f0-ff4a2b7e0b1c,café au lait,300.0,250,50.0
xjvrtk,c795e459-5a84-44af-a7a9-ea353dc61edd,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c795e459-5a84-44af-a7a9-ea353dc61edd,myrtilles,125.0,150,25.0
xjvrtk,c95d8fb6-a802-4585-b763-b8342bbd4ca8,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/c95d8fb6-a802-4585-b763-b8342bbd4ca8,yogourt nature maigre,180.0,180,0.0
xjvrtk,f0ba8469-e618-4dd9-91e0-897d69abcd99,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f0ba8469-e618-4dd9-91e0-897d69abcd99,mini donut,18.0,25,7.0
xjvrtk,050419f6-32ae-4276-9993-de18feaccbd1,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/050419f6-32ae-4276-9993-de18feaccbd1,poire,200.0,200,0.0
xjvrtk,a99b0fbb-f247-46d0-b4e8-c87a0627ae75,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/a99b0fbb-f247-46d0-b4e8-c87a0627ae75,thé rooibos,355.0,250,105.0
xjvrtk,e9bc78bf-12ec-4d28-83e0-50ccd9895f90,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/e9bc78bf-12ec-4d28-83e0-50ccd9895f90,café au lait,200.0,250,50.0
xjvrtk,e9bc78bf-12ec-4d28-83e0-50ccd9895f90,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/e9bc78bf-12ec-4d28-83e0-50ccd9895f90,chocolat au lait,25.0,15,10.0
xjvrtk,af556f5b-dc95-48cc-b14f-8726a04c2529,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/af556f5b-dc95-48cc-b14f-8726a04c2529,fraise,20.0,30,10.0
xjvrtk,8fb08d9a-4e44-4251-a0e4-26441252d211,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8fb08d9a-4e44-4251-a0e4-26441252d211,courgette et oignons,300.0,150,150.0
xjvrtk,8fb08d9a-4e44-4251-a0e4-26441252d211,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/8fb08d9a-4e44-4251-a0e4-26441252d211,galettes millet haricots noirs maïs,155.0,180,25.0
xjvrtk,4c27b970-43cc-443a-93d5-6a8777362594,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/4c27b970-43cc-443a-93d5-6a8777362594,yogourt figue sans sucre,150.0,150,0.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,chocolat,35.0,0,35.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,poire,190.0,0,190.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,courgette,250.0,90,160.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,tomate,175.0,120,55.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,purée le tulle betterave,100.0,80,20.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,galettes millet haricots noirs maïs,175.0,150,25.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,noix de cajou,20.0,0,20.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,olives noires,25.0,30,5.0
xjvrtk,d15f25db-272a-4f8a-a0ae-225438cf4b70,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70,huile de lin,8.0,5,3.0
xjvrtk,397afb74-d345-4fda-a427-ee570908ee67,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/397afb74-d345-4fda-a427-ee570908ee67,compote rhubarbe,240.0,250,10.0
xjvrtk,397afb74-d345-4fda-a427-ee570908ee67,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/397afb74-d345-4fda-a427-ee570908ee67,yogourt,180.0,125,55.0
xjvrtk,677d7b93-add0-4938-87c0-df978cfc49ec,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/677d7b93-add0-4938-87c0-df978cfc49ec,café au lait,300.0,250,50.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,concombre,215.0,80,135.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,couscous,100.0,180,80.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,thon,100.0,80,20.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,huile d'olive,10.0,10,0.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,vinaigre,30.0,5,25.0
xjvrtk,611431d0-f119-4ef8-ad73-bb27c5075c3c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/611431d0-f119-4ef8-ad73-bb27c5075c3c,graines de courge,15.0,10,5.0
xjvrtk,710f4a9d-6945-4c87-b3bb-dae03678471f,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/710f4a9d-6945-4c87-b3bb-dae03678471f,yogourt nature,180.0,125,55.0
xjvrtk,88df9a21-c008-47a8-9b3e-bfd60b72f3bc,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/88df9a21-c008-47a8-9b3e-bfd60b72f3bc,pomme,170.0,180,10.0
xjvrtk,3d828624-e384-44e7-99f6-4c8a4e6f0ba4,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3d828624-e384-44e7-99f6-4c8a4e6f0ba4,fraises,125.0,250,125.0
xjvrtk,bb067d1c-3012-4e32-8c8b-b88b19e591c5,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bb067d1c-3012-4e32-8c8b-b88b19e591c5,tomates cerises,250.0,250,0.0
xjvrtk,3d828624-e384-44e7-99f6-4c8a4e6f0ba4,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3d828624-e384-44e7-99f6-4c8a4e6f0ba4,fraises,125.0,250,125.0
xjvrtk,0251a865-3502-4041-9805-7073b2e511f6,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/0251a865-3502-4041-9805-7073b2e511f6,couscous,180.0,300,120.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,salade verte,65.0,50,15.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,champignons,250.0,80,170.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,galettes millet haricots noirs maïs,200.0,150,50.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,huile de colza,10.0,5,5.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,vinaigre balsamique,27.0,5,22.0
xjvrtk,32289b41-a85a-4563-8e38-c47e7693d2d0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/32289b41-a85a-4563-8e38-c47e7693d2d0,purée betterave lentilles,100.0,80,20.0
xjvrtk,3cd99914-215e-449e-91bf-df5d8df2a5f6,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3cd99914-215e-449e-91bf-df5d8df2a5f6,myrtilles,100.0,120,20.0
xjvrtk,3cd99914-215e-449e-91bf-df5d8df2a5f6,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3cd99914-215e-449e-91bf-df5d8df2a5f6,gorgonzola,40.0,50,10.0
xjvrtk,3d38e1ba-4e2b-4cc7-8808-fdf798abe6ba,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/3d38e1ba-4e2b-4cc7-8808-fdf798abe6ba,café au lait,300.0,250,50.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,pois chiches,145.0,120,25.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,oeufs au plat,87.0,120,33.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,brocolis,80.0,70,10.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,carottes,56.0,60,4.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,asperges,64.0,40,24.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,tronc de brocolis cru,60.0,40,20.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,huile d'olive,8.0,5,3.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,ciboulette,5.0,2,3.0
xjvrtk,bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,eau menthe citron,500.0,300,200.0
xjvrtk,280dbefa-c24d-42c5-abdb-94bd72ab25aa,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/280dbefa-c24d-42c5-abdb-94bd72ab25aa,café au lait,170.0,250,80.0
